student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,internship_score,case_studies,dropout_status
STU_909625,Caleb Raj,nbansal@example.com,+919897209708,Female,18,86.0,2.1,1,Low,No,HR,7.5,7,16,0
STU_316159,Jeremiah Ramachandran,iwali@example.org,+917689337085,Female,19,93.7,1.2,0,High,No,Marketing,7.53,3,39,0
STU_458372,Samuel Vasa,thalder@example.com,+918472687171,Male,23,76.7,4.8,1,Medium,No,Marketing,7.83,7,36,1
STU_676988,Anay Jayaraman,barmanbaljiwan@example.net,+916934223110,Male,20,85.6,3.9,0,Medium,No,HR,7.54,6,8,0
STU_883987,Harinakshi Walla,isaac82@example.org,+919114781146,Male,22,87.8,10.8,1,Medium,No,Marketing,8.59,9,17,1
STU_625290,Gaurang Din,alad@example.org,+919527921303,Male,19,87.0,2.7,0,High,Yes,Marketing,8.12,8,19,1
STU_574260,Xiti Nagy,nathmohini@example.org,+917137192356,Female,19,95.2,4.9,0,Medium,No,Marketing,7.77,7,45,0
STU_501117,Ayush Kumer,mgour@example.net,+919845413111,Male,20,66.0,4.4,0,Medium,No,Marketing,7.18,1,29,0
STU_863749,Jatin Lal,ysani@example.net,+916406386221,Male,19,92.0,6.3,0,High,Yes,HR,7.8,5,8,0
STU_706965,Harsh Oak,bray@example.net,+916984378276,Male,21,84.3,3.8,3,High,No,Marketing,6.09,4,34,1
STU_672139,Lopa Dani,cgole@example.com,+917907192206,Female,18,78.7,5.3,0,High,No,Marketing,6.57,3,28,0
STU_479207,Joshua Tak,udarsh80@example.com,+918776679709,Male,22,89.0,3.2,0,Medium,No,HR,5.83,4,35,0
STU_194842,Falak Prashad,qbhardwaj@example.net,+916791976941,Male,23,94.6,7.8,1,High,Yes,HR,7.65,6,49,1
STU_408545,Sara Bail,zchoudhry@example.net,+917237607295,Male,18,83.8,3.8,0,High,No,Marketing,8.8,2,7,0
STU_349158,Yashvi Mani,bhatyoshita@example.com,+918814705948,Female,22,89.6,5.5,1,Medium,No,HR,8.54,3,47,0
STU_592047,Samesh Savant,kundadarsh@example.net,+919532061530,Female,18,88.9,1.3,0,Medium,No,Marketing,7.07,6,6,0
STU_294522,Falak Joshi,nairupkaar@example.com,+919300481391,Male,23,84.3,2.1,0,Medium,No,HR,7.94,6,5,0
STU_583888,Ethan Halder,sawhneygauri@example.org,+919531259611,Male,18,90.5,6.2,0,Medium,No,Marketing,8.69,8,46,0
STU_842230,Thomas Sandhu,khuranaira@example.com,+919863584225,Male,19,88.4,1.7,0,Medium,No,HR,7.61,3,15,0
STU_507902,Chandani Bhakta,vedhikamaharaj@example.com,+916413369396,Male,20,74.5,3.8,0,Low,No,HR,6.25,5,25,1
STU_624711,Jagat Doctor,tripti19@example.com,+918386137586,Male,21,79.4,6.3,0,Medium,No,Marketing,7.0,5,11,1
STU_832187,Jairaj Bir,charles84@example.com,+917368522289,Female,20,85.5,2.5,0,Low,No,HR,6.04,2,14,0
STU_430740,Balveer Mital,jvig@example.net,+917283933102,Female,21,93.5,1.2,0,Low,No,HR,7.5,4,19,0
STU_435854,Girish Modi,sathesimon@example.com,+918818040301,Female,18,74.9,1.8,0,Low,No,HR,8.44,7,35,1
STU_153920,Udyati Sarma,agera@example.com,+918272604544,Female,23,89.1,3.2,0,Medium,Yes,HR,6.02,6,45,0
STU_748358,Alexander Kant,nathanielkannan@example.org,+918664681939,Male,22,85.4,5.9,0,High,Yes,Marketing,7.71,4,20,1
STU_503983,Vritti Bora,ravioscar@example.com,+916873488032,Female,19,50.7,6.8,1,Medium,No,HR,7.39,3,5,1
STU_357789,Hitesh Bassi,alka52@example.org,+919857953103,Female,23,86.1,0.6,0,High,No,HR,6.06,2,44,0
STU_784671,Ekaja Behl,luthratanmayi@example.org,+918097677952,Male,22,89.4,2.6,0,High,No,Marketing,6.59,4,11,0
STU_396976,Chanchal Seshadri,vinayababu@example.org,+919668077524,Male,23,83.7,4.6,0,Low,No,HR,6.93,2,11,1
STU_943176,Orinder Kade,agatejasmit@example.com,+919066172783,Male,21,88.0,5.8,1,Low,Yes,HR,5.62,5,36,1
STU_624921,Tamanna Mannan,fsahni@example.org,+916652891731,Male,22,87.3,3.2,0,High,No,Marketing,8.64,2,9,0
STU_373418,Urishilla Grover,guhatanay@example.com,+916605866559,Female,18,74.6,6.4,0,Medium,No,Marketing,5.77,3,28,1
STU_533626,Orinder Subramanian,mangatanthony@example.net,+919753573501,Female,20,86.8,3.2,1,High,No,HR,6.15,7,42,1
STU_389408,Geetika Issac,zdass@example.net,+916263748997,Female,20,97.5,5.1,0,Medium,No,Marketing,7.84,7,12,0
STU_913166,Krishna Dash,wardabains@example.net,+916663434987,Female,22,85.1,2.0,0,Medium,No,HR,7.21,4,14,0
STU_549206,Ojas Doshi,arya87@example.net,+919239943175,Male,19,88.4,7.1,0,Medium,No,Marketing,6.2,5,8,0
STU_877093,Oni Narayan,zilmil55@example.com,+917232556560,Male,23,74.2,5.7,1,High,Yes,HR,7.0,6,18,0
STU_667615,Kiaan Badal,psekhon@example.org,+918093370389,Male,22,77.2,2.1,0,Medium,No,Marketing,7.17,3,29,1
STU_606283,Ekani Tara,prattan@example.net,+917398621862,Female,18,83.6,3.6,0,High,Yes,Marketing,7.0,5,33,0
STU_994164,Lajita Datta,esingh@example.org,+917476601527,Female,20,80.2,1.6,0,Medium,Yes,HR,6.9,8,14,0
STU_265232,Leena Vala,yoshitabutala@example.com,+917847960722,Female,18,57.8,1.1,0,Medium,No,HR,8.34,6,18,0
STU_116776,Unni Hans,rmuni@example.com,+916828997548,Male,19,66.6,5.2,1,High,No,Marketing,7.45,1,43,1
STU_709541,Sudiksha Naidu,ranveerdube@example.org,+919238873644,Male,20,95.9,4.8,0,Medium,No,HR,7.27,9,9,1
STU_407468,George Chandran,bvarghese@example.com,+918994481987,Female,22,86.9,4.4,0,Medium,No,HR,5.86,4,29,0
STU_533573,Nimrat Sawhney,tjha@example.org,+918974338102,Male,19,86.3,6.1,0,Low,No,Marketing,5.16,5,49,0
STU_666023,Baghyawati Dada,ydube@example.org,+916424260612,Female,20,98.1,2.6,0,High,No,Marketing,7.3,7,7,0
STU_131478,Vrishti Gala,ayushrattan@example.net,+918575965303,Female,22,92.2,3.1,1,High,No,HR,6.96,1,12,0
STU_294863,Forum Sunder,turvibhatti@example.org,+917983093060,Male,23,92.8,10.0,0,High,No,HR,8.95,5,8,0
STU_703733,Lohit D’Alia,georgenayar@example.net,+919041154377,Male,18,89.2,3.3,0,Medium,No,HR,7.87,4,14,0
STU_696135,Lila Nagar,falan37@example.net,+916726874916,Female,19,64.5,3.6,0,Medium,No,Marketing,8.23,9,18,1
STU_374377,Anthony Seth,narora@example.net,+917351481849,Female,22,77.4,3.0,2,Medium,No,Marketing,8.97,2,16,1
STU_866123,Luke Bains,yuvrajshukla@example.org,+917746763654,Male,19,79.5,2.4,0,Medium,No,HR,8.01,2,25,0
STU_135337,Mitesh Char,onkarwason@example.org,+917940651643,Female,19,75.4,6.9,1,Medium,No,Marketing,6.81,9,26,0
STU_993134,Yasti De,noah51@example.org,+919249609964,Female,19,87.2,2.3,0,High,No,Marketing,5.12,7,37,0
STU_395481,Urmi Chaudhary,clad@example.com,+917854672477,Male,23,96.1,4.2,0,High,No,Marketing,9.04,9,13,0
STU_122994,Wazir Soman,ojasrao@example.net,+918560041960,Female,23,67.1,2.0,1,High,Yes,HR,5.72,6,32,1
STU_492143,Nitara Lal,yash31@example.org,+918694869297,Male,21,94.3,8.0,0,Medium,No,HR,8.34,6,9,0
STU_240443,Harrison Sinha,anshsane@example.com,+918025480698,Female,22,77.7,6.3,0,Medium,No,Marketing,7.59,8,23,0
STU_334559,Hemani Panchal,mason43@example.com,+918038360820,Male,18,81.5,5.9,0,Medium,Yes,Marketing,7.69,7,33,0
STU_670030,Guneet Mangat,ishita90@example.com,+916403347513,Male,19,91.9,0.8,3,Low,No,Marketing,7.38,2,10,1
STU_364168,Falguni Natarajan,sethiazad@example.net,+916222060505,Male,22,92.1,3.6,0,High,Yes,Marketing,7.95,3,49,0
STU_176229,Rachit Dave,theodoresheth@example.net,+916282042795,Male,23,86.7,3.4,0,High,Yes,HR,6.89,4,37,0
STU_786208,Vyanjana Guha,bajajsanya@example.com,+918410415820,Male,20,88.8,2.1,0,Medium,No,HR,6.8,2,27,0
STU_916960,Tanvi Shah,bainsekbal@example.net,+916553377670,Female,20,55.6,3.9,0,Low,No,HR,8.29,9,45,0
STU_927129,Shivansh Dugal,gadenidra@example.com,+919612857216,Male,21,70.0,1.7,0,Low,No,HR,5.0,4,11,1
STU_132067,Vansha Peri,anmol43@example.org,+918342074345,Male,21,85.8,2.4,1,Medium,No,HR,7.09,5,9,0
STU_979901,Gunbir Kata,xpal@example.net,+918700214918,Female,20,95.2,2.5,0,Medium,No,HR,6.83,1,44,0
STU_601124,Vasatika Hari,advay79@example.org,+916858173179,Female,23,85.0,3.4,1,Medium,No,HR,6.44,8,21,0
STU_665481,Pratyush Hans,prisha37@example.com,+916017598766,Female,23,94.4,0.3,0,Medium,No,HR,5.82,4,39,0
STU_405096,Zansi Sundaram,madhaviramanathan@example.org,+916542693467,Male,20,78.8,4.2,1,Medium,No,HR,8.05,1,40,1
STU_690325,Eshana Sekhon,varughesedominic@example.net,+918262361000,Female,20,75.4,1.4,0,Medium,No,Marketing,5.85,9,48,1
STU_552602,Lekha Chowdhury,qbobal@example.net,+917749201452,Male,19,96.8,2.6,0,Medium,Yes,Marketing,6.94,2,33,0
STU_854009,Jyoti Anand,wkhare@example.org,+917368335932,Female,20,85.4,8.1,0,High,No,Marketing,5.78,2,28,0
STU_565084,Isaiah Palla,cdani@example.org,+918112302707,Male,21,86.5,1.6,1,Low,No,Marketing,7.67,1,47,1
STU_992543,Ekta Murthy,unnatikar@example.net,+917565389505,Male,23,65.6,6.3,1,Low,No,HR,7.1,3,15,0
STU_385480,Wyatt Vohra,sachdevamanbir@example.com,+919818879719,Male,19,89.8,2.3,1,Low,No,HR,7.58,7,43,0
STU_585567,Abeer Doshi,aahanaganguly@example.com,+918135464955,Female,21,90.6,7.6,0,Medium,No,HR,6.51,4,13,0
STU_847161,Pranit Sama,zraju@example.net,+917293551965,Female,19,61.1,0.8,0,Low,No,Marketing,8.27,4,37,1
STU_434324,Neha Sama,dsankaran@example.org,+916647792425,Female,18,93.8,4.6,1,Low,Yes,HR,6.04,5,31,1
STU_647713,Ekbal Srinivasan,sunderlavanya@example.net,+916613415609,Male,18,89.3,0.9,1,High,Yes,Marketing,8.53,7,49,1
STU_693183,Ethan Aggarwal,lekhashanker@example.org,+918941780229,Male,18,70.3,3.3,0,High,No,HR,7.27,1,22,0
STU_682554,Vinaya Brahmbhatt,fborah@example.net,+916355452104,Female,22,86.9,4.5,0,High,No,Marketing,8.7,7,33,0
STU_274226,Kashish Datta,yraj@example.org,+918056102716,Male,20,42.9,3.0,0,Medium,No,HR,6.47,2,42,1
STU_543281,Ekanta Oak,bhavani26@example.org,+917231537411,Female,21,89.5,5.1,0,Medium,No,HR,7.22,5,24,0
STU_963847,Ronith Mammen,nikitabhattacharyya@example.net,+918080684223,Female,23,57.0,3.1,0,Medium,No,Marketing,6.63,2,16,0
STU_415337,Mason Bal,balvankota@example.org,+917654897351,Male,22,63.6,4.9,0,High,No,Marketing,5.85,7,46,0
STU_241773,Qadim Narayan,onkardeshpande@example.org,+916099567489,Male,20,87.2,6.3,0,High,Yes,HR,6.34,6,36,0
STU_727202,Nihal Karnik,indira83@example.org,+916058328500,Female,19,90.5,5.9,0,Medium,No,HR,8.13,3,33,1
STU_349849,Neelima Shetty,cmohan@example.org,+916526211866,Male,21,72.7,5.3,0,Medium,Yes,HR,6.21,7,9,0
STU_198757,Caleb Ray,eiravati40@example.com,+919988373289,Female,21,78.4,1.3,1,Medium,No,HR,8.76,6,26,0
STU_403424,Chameli Kurian,fmurthy@example.net,+916872269865,Male,21,92.9,5.2,2,Low,No,HR,8.0,2,11,1
STU_463051,Nakul Shroff,valasamuel@example.com,+918788376857,Female,21,82.8,2.9,0,Medium,No,HR,7.12,6,18,0
STU_147885,Kevin Dube,edhitha13@example.com,+917354964009,Female,22,91.0,1.7,2,High,No,Marketing,7.62,4,23,1
STU_847464,Ekavir Dara,wmanda@example.net,+916979754309,Male,23,87.1,8.9,1,High,No,HR,5.3,1,12,1
STU_173981,Guneet Manne,lmody@example.org,+919145558553,Female,22,89.4,5.3,0,High,No,Marketing,7.03,3,37,0
STU_770944,Zayyan Pandit,anya09@example.com,+919672598014,Female,22,80.9,3.6,0,High,No,HR,8.67,3,10,0
STU_648733,Jackson Dasgupta,indrajitnatarajan@example.org,+918064175261,Female,18,86.9,4.0,0,Medium,No,HR,8.43,8,37,0
STU_575430,Saumya Sagar,sridharcharles@example.org,+917884605827,Female,20,83.3,3.0,0,Medium,No,HR,8.48,1,29,0
STU_690553,Damyanti Rajan,qabilkamdar@example.com,+919022643060,Female,22,93.3,13.0,0,Medium,No,Marketing,7.93,5,39,0
STU_175403,Wazir Morar,ojasvihora@example.net,+919612231413,Female,18,83.5,6.6,0,High,No,HR,7.69,6,25,0
STU_440676,Panini Ramanathan,gourjonathan@example.net,+919629989680,Male,18,71.4,2.9,0,Low,Yes,Marketing,6.03,4,42,0
STU_805125,Ria Doshi,akhare@example.com,+916837640006,Male,21,84.1,2.1,0,Medium,No,Marketing,8.19,8,40,0
STU_268489,Keya Khalsa,chamansandhu@example.net,+917940420139,Female,21,96.2,7.9,1,Low,No,HR,6.43,7,33,0
STU_418819,Girik Kothari,sdhaliwal@example.net,+916367989983,Female,19,92.7,2.0,1,Medium,No,HR,8.92,2,28,1
STU_807951,David Tata,karanbhatt@example.org,+918926870083,Female,23,85.1,0.9,0,Medium,No,HR,6.98,4,17,0
STU_578693,Kashish Chakraborty,deshmukhfiyaz@example.org,+916028241726,Female,21,79.3,7.8,0,Low,No,Marketing,5.6,4,26,0
STU_579824,Chameli Patel,geradevansh@example.org,+917518739739,Female,22,94.7,3.1,0,Medium,No,HR,6.92,4,14,0
STU_499781,Yoshita Grover,sekhonfarhan@example.net,+917616309089,Male,20,89.9,2.3,1,High,No,Marketing,8.85,7,41,0
STU_823401,Siddharth Wason,palanbarkha@example.com,+918731460711,Female,22,66.5,2.9,0,Medium,No,HR,6.16,3,33,0
STU_899561,Vivaan Johal,odatta@example.net,+916580717301,Male,19,79.5,2.6,1,Low,No,Marketing,6.68,3,25,1
STU_867002,Ira Bera,cpingle@example.net,+918101842867,Female,20,76.7,2.4,1,High,No,Marketing,5.73,7,20,1
STU_718402,Vasudha Sani,mishradayamai@example.com,+918467528891,Male,18,72.4,5.2,1,Medium,No,HR,8.65,9,38,0
STU_538873,Hema Garg,shandalbir@example.net,+918305887440,Male,19,78.5,2.8,1,High,No,Marketing,5.55,7,15,1
STU_329131,Jagvi Keer,xbava@example.org,+916761458062,Male,19,77.9,8.8,0,High,No,Marketing,7.1,8,9,0
STU_758688,Jacob Chopra,zaidmody@example.net,+916195670757,Female,18,97.3,1.6,2,Medium,No,Marketing,6.37,4,30,1
STU_744296,Aarini De,kiaanlanka@example.net,+918489958892,Male,21,82.6,6.2,1,Low,No,Marketing,8.16,1,40,1
STU_412964,Upadhriti Zacharia,agatepatrick@example.net,+916134978940,Female,21,86.6,1.8,2,Medium,No,HR,5.68,5,33,1
STU_590913,Ekbal Kamdar,ati05@example.com,+918540283184,Male,21,67.7,7.9,0,Medium,No,HR,5.83,9,8,0
STU_572632,Mugdha Lata,hritik47@example.org,+919277399234,Male,19,90.7,6.7,0,Medium,No,Marketing,5.67,2,19,1
STU_308468,Vrishti Kant,qtaneja@example.com,+916386132196,Female,22,82.6,3.0,0,Medium,No,Marketing,6.52,1,26,0
STU_637844,Janani Ganesh,ndayal@example.net,+916234327095,Male,20,89.9,7.7,0,Low,No,Marketing,6.06,3,5,0
STU_863767,Mason Som,rachanabutala@example.net,+918354042313,Female,19,77.3,7.6,0,High,No,HR,7.08,5,38,0
STU_292508,Hemal Bhavsar,johalbaghyawati@example.com,+916797679176,Male,19,97.9,4.8,1,Medium,No,HR,5.38,9,33,1
STU_881390,Advika Kulkarni,chandrachanchal@example.net,+919114138661,Male,21,81.3,7.1,0,Medium,No,HR,8.79,1,46,0
STU_323432,Shaurya Deol,narayanindrajit@example.net,+919620433430,Female,19,79.2,7.9,0,Medium,No,HR,7.04,7,9,0
STU_285228,Jonathan Sood,isaiaharya@example.com,+917832567230,Male,23,65.8,5.2,0,Medium,No,HR,5.99,3,16,0
STU_639422,Anthony Khatri,gopal63@example.net,+918645576094,Female,19,86.0,3.1,0,Low,No,HR,7.84,3,8,0
STU_767271,Dayamai Tandon,aarush61@example.com,+917078172304,Female,22,97.7,3.9,0,Medium,No,HR,6.08,2,26,0
STU_826631,Zilmil Radhakrishnan,cmenon@example.com,+917492212276,Female,22,61.4,2.2,0,Medium,No,HR,8.44,8,9,0
STU_779753,Viraj Joshi,ochaudry@example.com,+917165362910,Male,23,85.4,3.0,1,Low,No,Marketing,7.47,6,27,0
STU_300230,Aahana Majumdar,lakshit08@example.com,+916120525168,Male,23,96.6,0.7,1,Medium,Yes,Marketing,7.45,6,8,0
STU_627883,Megha Narang,iupadhyay@example.net,+917369647556,Female,18,68.2,4.6,0,Medium,No,Marketing,7.52,4,40,1
STU_108972,Bhavani Chaudhary,agarwalmanbir@example.com,+918106830819,Male,18,90.1,7.6,1,Medium,No,Marketing,6.45,4,39,0
STU_345362,Zaitra Nagy,akshaysarma@example.net,+917734772972,Male,19,94.5,4.6,0,High,No,HR,9.15,6,41,0
STU_943108,Bachittar Misra,geetikawalla@example.com,+917183575861,Male,20,91.1,3.9,0,Low,No,HR,6.65,3,49,1
STU_478477,Nihal Singh,warinder00@example.com,+919539284609,Female,23,62.0,5.2,0,High,No,Marketing,7.51,6,15,0
STU_652058,Ladli Sawhney,udarshnarula@example.org,+917818113483,Male,20,89.8,3.1,1,Low,No,Marketing,6.7,3,31,1
STU_963297,Ojasvi Naik,bhatchristopher@example.net,+917086121844,Male,23,72.8,5.1,1,High,No,HR,6.61,7,31,1
STU_327973,Ekansh Atwal,ydayal@example.com,+917820946641,Female,21,70.2,7.4,1,Low,Yes,Marketing,5.43,4,36,0
STU_615254,Kai Agarwal,aiyer@example.org,+919977778294,Female,20,81.8,1.3,1,Medium,No,HR,7.63,5,5,0
STU_445254,Praneel Manne,fgera@example.com,+917425805412,Female,18,99.0,1.6,1,High,No,HR,8.01,3,18,0
STU_500283,Sai Bajwa,nilimaramakrishnan@example.com,+916386446570,Male,22,66.9,1.5,0,Medium,No,HR,7.73,7,13,0
STU_333984,Deepa Mall,vorawakeeta@example.com,+919856667731,Male,18,84.9,4.2,0,Low,No,HR,6.5,9,11,0
STU_375525,Wakeeta Srinivasan,wgrover@example.org,+918157219087,Female,21,79.5,4.1,0,Low,No,Marketing,7.53,4,10,1
STU_663347,Saanvi Magar,samesh04@example.net,+916967858887,Male,22,89.2,9.9,0,Low,No,Marketing,5.58,5,45,0
STU_587455,Fariq De,patrickmanne@example.net,+918300247701,Male,23,85.4,1.9,0,Low,No,Marketing,8.2,3,7,0
STU_232944,Rushil Kadakia,shenoydakshesh@example.com,+917785482801,Male,19,79.4,2.8,0,High,No,HR,6.12,3,19,0
STU_310474,Hemang Mukhopadhyay,jagvi89@example.net,+917591012461,Male,19,88.7,5.3,0,High,No,Marketing,6.77,8,36,0
STU_331298,Yagnesh Chopra,omahajan@example.org,+919471113881,Female,20,88.6,6.9,0,High,Yes,Marketing,5.69,7,37,0
STU_662909,Widisha Badami,nkumer@example.com,+918744845126,Male,23,89.9,4.7,1,Medium,No,HR,6.58,3,49,1
STU_191825,Hemal Pandit,dhillonlopa@example.net,+919770554161,Male,22,90.9,3.8,1,Medium,No,Marketing,8.04,7,15,1
STU_226532,Mahika Maharaj,udubey@example.net,+919869450500,Male,20,81.7,5.4,0,High,No,HR,6.83,9,5,0
STU_898868,Zansi Shroff,sanemaanas@example.net,+919601882765,Female,21,78.8,6.3,0,Medium,No,HR,8.51,9,44,1
STU_536789,Samuel Bir,yganesan@example.net,+919880793570,Female,21,92.7,3.1,0,Medium,Yes,HR,9.12,9,23,0
STU_557582,Qadim Tripathi,eshanaganesan@example.org,+916987776458,Male,19,83.8,6.4,0,Medium,No,Marketing,6.21,2,29,0
STU_987872,Kevin Luthra,shivani35@example.net,+916841151957,Male,19,80.9,3.3,0,Medium,No,Marketing,7.7,1,16,0
STU_609842,Pahal Chaudhari,gaurangnadkarni@example.com,+919443700406,Female,20,85.6,5.2,1,Medium,No,HR,7.61,7,8,1
STU_109185,Kamala Raja,nakulsaraf@example.org,+919685635311,Male,20,96.5,6.8,0,Medium,No,HR,6.93,7,46,0
STU_446309,Ishwar Sabharwal,darsh55@example.org,+919445403671,Male,23,92.9,1.7,1,Low,No,HR,7.43,1,26,0
STU_794076,Advaith Mangal,amrita31@example.net,+916087730885,Male,21,86.1,8.6,0,Low,No,Marketing,9.22,4,23,0
STU_655133,Yahvi Krishnamurthy,shettytheodore@example.org,+917160005869,Female,22,96.2,1.3,1,Medium,No,Marketing,7.55,4,43,0
STU_682380,Vedika Pillay,naveen63@example.net,+916563141794,Male,20,91.3,4.5,1,Medium,No,HR,6.14,1,49,1
STU_941202,Aryan Prasad,xgour@example.org,+919841232885,Male,18,85.5,6.4,0,Medium,No,HR,7.02,1,35,0
STU_763915,Baghyawati Dar,vigaradhana@example.net,+919892318732,Male,18,75.9,9.0,0,Medium,No,Marketing,6.52,5,48,0
STU_230060,Rajeshri Raj,iwagle@example.org,+916982606197,Male,23,71.3,2.0,1,Medium,No,Marketing,6.94,1,37,1
STU_821849,Advik Toor,waggarwal@example.com,+917096657410,Male,18,95.6,1.1,1,Medium,Yes,HR,6.99,2,21,0
STU_153696,Ijaya Tripathi,dkapadia@example.com,+918790397451,Male,21,95.3,3.1,0,Medium,No,Marketing,6.61,6,26,0
STU_445138,Reyansh Sha,prasadgopal@example.org,+916369481659,Female,20,84.1,0.9,0,Medium,Yes,HR,6.17,9,15,1
STU_232658,Balhaar Bala,vedika41@example.org,+916933185085,Female,22,93.5,2.1,0,Low,No,Marketing,7.01,7,10,0
STU_490011,Balendra Cheema,oliver70@example.com,+918833516004,Male,20,97.9,1.7,0,Low,No,HR,6.23,8,37,0
STU_924130,Vrishti Korpal,maxsagar@example.org,+919974128269,Male,22,92.8,7.3,1,Medium,No,HR,6.57,4,29,0
STU_727535,Tanish Dara,laksh89@example.net,+919752248337,Female,18,80.1,2.6,0,Low,No,HR,7.98,4,21,0
STU_497847,Qushi Rai,raofiyaz@example.net,+916518128403,Male,23,78.8,5.6,0,Medium,Yes,Marketing,6.5,4,27,0
STU_354091,Noah Raj,anmol99@example.org,+919666263165,Male,18,73.3,5.7,0,Medium,No,Marketing,8.09,3,10,0
STU_846104,Kavya Mistry,rameshekantika@example.org,+919400792282,Female,21,94.8,2.5,0,Medium,No,HR,8.57,9,18,0
STU_516970,Champak Sanghvi,rajuridhi@example.net,+918983367002,Female,22,88.4,3.0,0,Medium,Yes,Marketing,6.64,6,45,0
STU_436431,Anya Bhardwaj,sarasrinivasan@example.net,+919071189693,Male,19,96.0,5.3,0,Medium,No,Marketing,7.32,4,48,0
STU_261648,Wriddhish Dhar,deepa11@example.org,+917378370330,Female,19,92.0,5.7,0,Low,No,HR,7.6,1,41,0
STU_577390,Forum Wali,fwason@example.org,+919960826646,Female,21,91.6,7.7,0,Medium,No,Marketing,6.38,7,30,1
STU_527066,Xiti Dara,ssinha@example.net,+918687018117,Female,23,88.6,3.7,0,Medium,Yes,Marketing,6.75,2,22,0
STU_115105,Ati Bath,oaktejas@example.org,+916502615884,Male,20,95.3,3.7,1,Medium,No,HR,6.31,1,45,1
STU_102361,Yashoda Sur,pmohan@example.com,+917629563340,Male,19,80.7,4.0,0,Medium,No,HR,8.09,6,6,0
STU_407440,Indrajit Gade,dhruvkuruvilla@example.org,+919551367239,Male,20,87.5,5.1,1,Medium,Yes,HR,5.77,8,26,1
STU_285024,Nidhi Krish,rishiwason@example.org,+918042262712,Male,18,71.7,3.3,1,Low,No,Marketing,8.05,4,35,1
STU_754459,Yuvraj Master,shenoyprisha@example.org,+916934285399,Female,18,55.3,2.4,0,High,No,Marketing,6.74,9,33,0
STU_715049,Chaman Kapadia,yash29@example.org,+919478906337,Male,19,72.6,6.9,0,Medium,Yes,Marketing,5.95,6,40,1
STU_840937,Ladli Kapur,guptameera@example.net,+918658144452,Female,22,89.2,5.5,0,Low,No,Marketing,6.93,7,27,0
STU_301839,Joshua Sarin,shivani54@example.net,+917563237111,Female,20,90.5,3.0,0,Medium,No,HR,7.59,5,14,0
STU_425218,Omisha Bhattacharyya,karanchanda@example.com,+918267342048,Female,23,90.6,1.6,1,Low,No,Marketing,5.11,5,34,1
STU_361679,Jeremiah Gupta,falandoshi@example.com,+916139884711,Female,19,77.2,2.3,0,Medium,Yes,Marketing,7.62,9,37,0
STU_514214,Vaishnavi Badami,rushilraval@example.com,+916878002714,Male,21,81.9,8.0,0,Medium,No,Marketing,7.14,1,35,1
STU_781380,Ojas Naidu,ogill@example.org,+917205700887,Male,22,68.1,2.9,0,Medium,No,Marketing,6.15,5,10,0
STU_187635,Jhalak Gola,handaganga@example.net,+917255616006,Female,19,83.9,1.1,0,Medium,Yes,Marketing,6.85,2,49,1
STU_937734,Ekaja Mitra,wazir61@example.org,+919656657754,Male,20,88.9,9.2,2,High,No,HR,8.28,3,34,1
STU_944688,Harrison Mittal,ilad@example.org,+918430026121,Male,21,91.3,1.5,0,Medium,No,HR,8.42,3,17,0
STU_796326,Wriddhish Ramakrishnan,lmittal@example.org,+918302167701,Female,18,83.4,3.6,1,Medium,No,Marketing,7.68,4,29,0
STU_429184,Ekbal Cheema,xnaidu@example.org,+917720830305,Male,18,81.3,2.1,0,Medium,No,HR,9.43,3,40,0
STU_126420,Yutika Singhal,bhallaridhi@example.org,+919558053621,Female,21,71.3,2.1,0,High,No,HR,7.91,2,26,0
STU_108523,Manbir Karan,sachi90@example.net,+917712716238,Female,19,94.5,2.7,1,Medium,Yes,Marketing,6.91,5,48,0
STU_122964,Lucky Pandey,panne@example.org,+918271434372,Female,21,86.8,6.0,0,Medium,No,Marketing,7.27,4,30,1
STU_225314,Gavin Kulkarni,xshan@example.net,+916218604814,Male,20,74.8,1.9,0,Medium,No,HR,7.95,1,31,0
STU_510979,Vedant Batta,wallamahika@example.com,+919951966284,Female,20,81.6,3.5,0,Low,Yes,HR,5.41,8,36,0
STU_476188,Anita Randhawa,ubika72@example.com,+919146658605,Female,19,85.6,2.4,0,Medium,Yes,HR,9.97,7,6,0
STU_874546,Hemangini Sabharwal,avitrivedi@example.com,+916458209135,Female,23,92.9,2.5,0,High,No,Marketing,6.53,5,36,1
STU_516489,Andrew Tailor,sarkaryamini@example.net,+918109381854,Male,18,91.0,1.0,0,Low,No,HR,6.42,4,38,0
STU_200799,Hiral Madan,tmaster@example.net,+917043322310,Female,22,87.6,3.5,0,Medium,No,HR,8.08,9,6,0
STU_213702,Caleb Chana,aroramanthan@example.org,+917516148441,Female,23,80.2,5.2,1,High,No,Marketing,8.82,8,25,0
STU_187278,Unni Varma,dalalpallavi@example.net,+919237737143,Female,21,80.1,7.7,1,High,No,HR,6.18,7,48,0
STU_826917,Zaitra Sachdev,wchoudhury@example.com,+919006150887,Male,21,89.7,5.7,0,High,No,Marketing,9.18,2,11,0
STU_131275,Nitesh Padmanabhan,harshil25@example.net,+916308700577,Male,20,91.9,6.1,0,Medium,No,Marketing,7.38,8,35,0
