student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,course_stream,cgpa,audit_hours,law_score,dropout_status
STU_192795,Ekani Reddy,amol46@example.org,+916592178922,Male,23,91.2,4.5,0,Medium,No,B.Com,5.37,358,53,1
STU_948223,Chaman Bala,amaharaj@example.net,+919630177718,Female,18,84.1,2.4,0,Medium,Yes,B.Com,8.22,80,88,1
STU_559436,Anay Borde,kotabhanumati@example.net,+916008791962,Male,18,95.0,12.1,2,High,Yes,B.Com,6.59,34,81,1
STU_187846,Tejas Ahuja,neelimavirk@example.com,+918408925753,Female,20,83.0,3.6,0,Low,No,B.Com,5.18,351,86,0
STU_133514,Edhitha Kohli,jiyer@example.com,+918100861620,Female,19,89.5,1.7,0,High,Yes,CA,6.04,171,88,0
STU_678212,Yutika Deshmukh,chahalreyansh@example.net,+919476777094,Male,18,83.5,1.6,0,High,No,B.Com,7.18,306,70,0
STU_619209,Bimala Buch,zarna40@example.net,+919456262338,Female,19,96.0,4.0,0,High,Yes,B.Com,7.53,336,63,0
STU_790864,Nitesh Kuruvilla,varenyasur@example.com,+917461507128,Male,19,97.9,3.1,0,Low,No,CA,8.82,204,68,1
STU_746520,Peter Loyal,sridharvinaya@example.org,+916957234681,Male,18,90.2,5.7,0,Medium,No,B.Com,6.77,72,82,0
STU_454343,Warda Rastogi,harshilsawhney@example.org,+916272888266,Male,21,82.6,2.0,0,Medium,No,B.Com,6.84,171,83,0
STU_273941,Chanakya Kaul,vedhika64@example.org,+918354031862,Female,18,89.7,2.4,2,Low,No,CA,9.94,299,40,1
STU_834375,Shravya Sarna,gunbir80@example.net,+916927743369,Female,23,78.9,13.9,1,Low,No,CA,5.99,84,54,0
STU_299213,Sneha Badal,sahnibrinda@example.org,+919350518228,Male,23,75.6,3.7,0,Medium,No,CA,7.42,335,69,0
STU_303020,Lajita Loyal,luthrabina@example.com,+919560356385,Female,20,91.0,6.4,0,Medium,Yes,B.Com,5.0,302,52,0
STU_837068,Michael Narasimhan,mittergautam@example.net,+917806730889,Male,19,87.6,3.9,1,High,Yes,CA,5.84,243,78,0
STU_931845,Zayan Mukherjee,anneudarsh@example.net,+916507232466,Female,18,77.5,5.7,0,Medium,No,B.Com,5.51,255,86,0
STU_707904,Nitesh Sidhu,purohitaditya@example.com,+917718228862,Male,19,86.2,0.9,1,Medium,No,B.Com,6.3,4,35,1
STU_281243,Brijesh Koshy,kotaladli@example.org,+916594307345,Male,21,90.7,2.6,1,High,No,CA,7.58,345,57,0
STU_131127,Zaid Pillai,balendra02@example.com,+918451010991,Female,22,79.2,5.3,0,High,No,B.Com,6.95,120,50,0
STU_503282,Kashish Rama,tankojasvi@example.com,+919136009463,Female,22,86.5,3.3,1,High,Yes,B.Com,5.26,53,45,1
STU_193977,Jeet Mishra,harish83@example.com,+918840680849,Female,23,85.5,9.3,0,Medium,No,CA,7.94,308,40,0
STU_661253,Mason Tella,madhav57@example.net,+916937068743,Male,22,92.7,4.5,1,Medium,No,CA,6.49,332,43,1
STU_719722,Sara Andra,onkarlanka@example.org,+918771679581,Female,21,72.8,2.8,0,Low,No,B.Com,9.5,427,36,0
STU_303514,Laksh Pai,gabriel14@example.org,+919006018735,Male,18,86.7,3.1,2,Medium,No,CA,4.73,7,90,1
STU_553579,Neelima Gulati,yashvi34@example.org,+917226377557,Male,22,88.6,3.7,0,Medium,No,CA,6.22,485,75,0
STU_303628,Yashica Prabhu,aryan45@example.com,+916343155775,Male,23,95.9,4.6,0,Low,No,B.Com,6.62,52,91,0
STU_600581,Darsh Gera,garima14@example.org,+919843092429,Male,20,82.5,4.7,0,Medium,No,CA,7.02,224,51,0
STU_638911,Aditya Pathak,zehaanrege@example.net,+918820793862,Male,18,73.4,5.4,0,High,Yes,CA,6.17,265,75,0
STU_542096,Darsh Korpal,harrisonmody@example.org,+916806928975,Male,21,94.2,3.6,1,Medium,No,B.Com,5.01,23,47,1
STU_122944,Logan Dewan,ladli15@example.net,+916756548625,Male,20,86.8,5.5,1,Medium,No,CA,6.98,317,55,0
STU_145910,Yamini Narula,oparmar@example.org,+916623313401,Male,20,95.3,1.7,2,High,No,B.Com,5.46,147,37,1
STU_414485,Wyatt Randhawa,tthakur@example.org,+916114864613,Male,21,65.4,1.3,1,High,No,CA,6.26,295,45,1
STU_510059,Devika Sekhon,adityanarula@example.net,+916461336825,Male,21,90.7,2.7,0,Medium,No,B.Com,8.68,49,45,1
STU_395948,Yatan Merchant,manbirwarrior@example.net,+918408587487,Female,21,94.3,4.6,0,Medium,No,CA,5.22,388,61,0
STU_514729,Aditya Baria,vdasgupta@example.org,+918534605167,Female,23,72.9,5.3,0,High,No,CA,5.68,272,63,1
STU_207679,Wyatt Verma,hjain@example.org,+919284663149,Male,20,84.1,7.7,0,Low,No,CA,5.48,18,70,0
STU_550928,Nathaniel Tank,garaishwar@example.org,+917408722966,Male,22,87.7,3.0,1,High,No,B.Com,5.14,308,69,0
STU_329587,Nidhi Sur,borawilliam@example.org,+917352767673,Male,18,78.4,4.0,0,High,Yes,CA,6.58,422,91,0
STU_396301,Saumya Prashad,auroraladli@example.org,+917021578106,Female,21,79.1,4.5,0,Low,No,CA,4.14,495,42,0
STU_295686,Baghyawati Devan,kritikaperi@example.com,+919756507621,Male,23,70.5,9.2,1,Medium,No,B.Com,7.26,390,94,0
STU_838761,Faris Bahl,mdewan@example.net,+919209824121,Male,21,91.7,2.5,1,High,No,B.Com,8.68,52,93,0
STU_224888,Kevin Ramanathan,imarangrewal@example.com,+916427524025,Male,20,76.3,5.5,0,Low,No,B.Com,4.94,369,56,0
STU_423876,Manya Raj,urastogi@example.org,+916313048624,Male,23,91.5,3.0,1,Medium,No,B.Com,8.25,263,77,0
STU_291968,Madhav Rao,dalaldamini@example.com,+919313393892,Female,20,92.2,2.2,0,Medium,No,CA,9.7,207,39,0
STU_174842,Avni Dayal,desaimanthan@example.net,+916716197642,Female,21,90.6,5.8,0,Low,No,CA,7.2,153,91,0
STU_977848,Tanveer Thaker,dbhatnagar@example.net,+918205664278,Female,18,60.0,8.5,0,Low,No,B.Com,5.69,409,54,0
STU_208472,Charita Banik,mistrysamesh@example.com,+918050998906,Female,23,83.3,2.1,0,Medium,No,B.Com,4.38,294,44,0
STU_218011,Farhan Ben,sbajaj@example.org,+917426265001,Male,18,92.4,8.1,0,Medium,No,CA,8.13,177,91,0
STU_123079,Widisha Babu,saksham54@example.org,+918084789164,Female,18,75.1,4.2,1,Medium,No,B.Com,6.48,362,60,1
STU_651435,Yahvi Brahmbhatt,sidhudipta@example.org,+917957698950,Female,22,90.9,5.1,1,Medium,Yes,CA,4.83,43,61,1
STU_440802,Sudiksha Vora,poommen@example.org,+916267271598,Female,20,98.0,2.4,1,Medium,No,B.Com,7.06,208,57,0
STU_445972,Upkaar Aggarwal,suhanivarkey@example.com,+917154625465,Female,20,97.5,9.9,0,Medium,No,CA,6.7,70,67,1
STU_860934,Indrajit Borra,joshua62@example.org,+917930445734,Female,18,74.1,3.4,0,Medium,Yes,B.Com,7.97,246,64,0
STU_840890,Yashodhara Thakkar,jnarula@example.org,+919938085019,Female,18,85.2,4.4,0,Medium,No,B.Com,8.24,223,70,0
STU_326372,Advaith Dave,lakshmipingle@example.com,+918540722932,Female,19,71.7,5.8,1,Medium,Yes,CA,8.51,259,54,1
STU_900826,Qasim Seshadri,yachana47@example.net,+917319810886,Female,18,91.1,1.8,1,Low,Yes,B.Com,8.19,257,52,1
STU_369401,David Thaker,kkannan@example.com,+917891459347,Female,22,77.1,4.9,1,High,No,B.Com,4.12,462,58,1
STU_761556,Vritti Cheema,bajajfalak@example.net,+917639190740,Male,19,80.2,2.0,0,High,Yes,CA,10.0,414,69,1
STU_991262,Idika Narula,deviekbal@example.org,+918889323391,Female,22,85.0,3.1,0,Low,No,CA,6.14,52,44,1
STU_370124,Peter Viswanathan,dassgarima@example.com,+917660933708,Female,20,72.5,3.6,1,Medium,No,B.Com,5.8,75,57,1
STU_666639,Chanakya Kant,hiteshdalia@example.net,+916402543020,Female,21,90.1,8.1,0,Medium,No,B.Com,7.16,276,45,0
STU_991607,Pranav Sharaf,prashadfrederick@example.net,+916316803966,Female,22,73.5,2.2,0,High,No,CA,7.3,107,51,0
STU_351563,Shravya Kar,ljani@example.com,+916150500636,Male,21,78.2,3.0,0,Low,No,B.Com,8.35,494,77,0
STU_861764,Yochana Guha,zayan08@example.net,+919886751647,Female,19,95.5,4.5,0,Medium,No,B.Com,8.32,175,72,1
STU_592472,Vedika Venkatesh,ishanvi13@example.net,+916676397763,Male,20,85.2,3.6,0,High,No,CA,5.8,483,73,0
STU_257558,Amrita Tiwari,rvaidya@example.net,+917079828055,Male,21,81.4,4.2,0,High,No,B.Com,8.59,274,49,0
STU_378704,Gaurav Dash,balveer69@example.org,+916894956793,Female,22,67.5,6.1,2,Medium,Yes,CA,7.35,255,33,1
STU_708690,Kabir Dyal,tmunshi@example.com,+919202538060,Female,18,98.4,3.1,0,High,No,B.Com,9.3,298,33,1
STU_601429,Gautam Sinha,aaravsubramaniam@example.org,+919063940304,Female,21,74.8,3.1,0,Low,No,B.Com,7.92,230,30,0
STU_780048,Advika Goyal,sachdevgeetika@example.net,+916060287979,Female,22,81.7,6.6,0,Medium,No,CA,7.34,71,47,0
STU_767373,Harinakshi Natarajan,ryanchana@example.net,+917485269476,Male,18,77.8,1.6,1,Medium,No,B.Com,5.44,168,33,1
STU_616638,Alka Shroff,ishwar73@example.org,+919605846308,Male,18,87.4,3.9,1,Low,No,CA,7.92,441,88,0
STU_655982,Frederick Sodhi,nidramandal@example.net,+918424563009,Female,23,79.5,4.1,1,High,No,CA,9.7,334,48,1
STU_462171,Netra Kata,abhiramshere@example.com,+919133148843,Female,19,91.5,4.3,0,Medium,No,CA,6.17,111,50,0
STU_848540,Arunima Chakraborty,sethgaurangi@example.com,+919311671628,Male,21,54.5,3.7,0,High,No,B.Com,9.88,174,89,1
STU_990909,Siddharth Chaudry,radha55@example.org,+916087580478,Female,19,71.6,6.1,0,Low,No,B.Com,6.73,492,40,0
STU_660559,Qushi Bansal,praneelchoudhary@example.com,+919476081915,Male,20,90.8,0.9,0,Low,No,B.Com,8.35,0,66,1
STU_953597,Oni Sethi,wsavant@example.com,+917991607905,Female,22,61.9,6.6,0,Medium,No,B.Com,5.77,139,32,0
STU_543670,Pratyush Mital,pavanichakraborty@example.org,+917993624898,Female,22,81.9,2.7,2,High,No,B.Com,6.9,284,88,0
STU_299596,Aryan Kalla,krishabaria@example.org,+919368731471,Male,19,76.4,5.1,0,Low,No,B.Com,5.21,72,68,0
STU_307614,Damyanti Grewal,vramanathan@example.com,+916765518492,Male,23,80.4,2.2,0,High,No,CA,4.9,391,44,0
STU_552386,Ekani Kara,hlanka@example.org,+918986431346,Male,18,78.4,3.8,0,Medium,No,B.Com,4.0,416,52,1
STU_338359,Krishna Sachar,ektavasa@example.org,+919448883650,Female,21,62.6,11.8,1,Medium,No,B.Com,8.8,312,73,0
STU_683189,Arin Kunda,vthaman@example.net,+916763014009,Female,21,87.1,7.2,0,High,No,B.Com,4.0,139,43,0
STU_971501,Varenya Baral,gauri02@example.org,+917651218485,Female,21,92.4,1.9,1,Medium,No,CA,6.89,252,76,0
STU_778498,Gautam Sura,hamsini63@example.net,+919082192599,Male,20,73.7,3.1,0,High,Yes,B.Com,7.75,421,49,1
STU_371586,Ijaya Garg,gratti@example.org,+918060951249,Male,23,87.6,1.3,0,High,No,CA,6.17,35,82,0
STU_130314,Omkaar Khosla,wablerachit@example.org,+918207773298,Female,23,69.7,5.6,0,Medium,No,CA,7.59,82,84,0
STU_744368,Diya Singhal,narainadweta@example.net,+916103244332,Female,23,75.3,5.8,0,Medium,No,B.Com,6.82,156,97,0
STU_968292,Jason Rastogi,lopa00@example.net,+917179445139,Female,23,62.1,2.7,0,Low,No,B.Com,8.13,278,64,1
STU_920620,Nachiket Sahota,zmaster@example.org,+919813145551,Male,18,93.5,3.1,1,High,No,B.Com,8.69,165,73,1
STU_904762,Ansh Lanka,shravyabose@example.org,+917528898241,Male,21,77.3,3.4,0,Medium,No,B.Com,6.07,0,59,0
STU_798817,Amrita Bala,xpalan@example.com,+919534784093,Female,22,90.7,4.1,0,Medium,No,CA,8.16,426,68,0
STU_667309,Devika Mutti,utkarsh25@example.net,+918869529317,Female,18,63.5,4.4,0,High,No,B.Com,8.44,206,65,1
STU_285440,Jagdish Shetty,shuklavanya@example.com,+919749542200,Male,23,91.4,1.5,1,Medium,No,B.Com,6.1,112,35,1
STU_498606,Sneha Tank,mohantyomya@example.com,+916595378269,Female,23,77.9,3.8,0,High,No,CA,4.0,331,35,1
STU_794721,Jason Varughese,ojoshi@example.com,+916401641784,Female,21,87.5,9.3,0,Medium,No,CA,8.23,454,51,0
STU_311719,Tanvi Din,aarnavpillai@example.net,+918870034480,Male,19,82.4,5.3,1,Medium,No,B.Com,6.95,186,79,0
STU_592911,Dayamai Kapadia,inaya95@example.net,+917071107991,Male,23,53.0,6.5,2,High,No,CA,9.25,315,90,1
STU_927911,Amaira Dutta,wardadara@example.com,+916747805592,Female,23,78.2,4.8,0,Medium,No,B.Com,6.49,326,80,0
STU_209187,Zayyan Pandit,singhavni@example.com,+918152524370,Male,22,71.7,4.4,0,Medium,No,B.Com,7.61,193,54,0
STU_430681,Warjas Kothari,nakulgole@example.net,+918832737868,Male,20,86.4,1.5,1,Medium,No,CA,6.99,8,63,1
STU_517184,Girindra Oza,chandransaran@example.net,+918588055347,Male,21,87.6,1.3,1,Low,Yes,B.Com,5.42,473,47,1
STU_324896,Jai Tailor,faris50@example.com,+918412420117,Male,20,85.3,2.5,0,Medium,No,CA,8.28,278,80,1
STU_587309,Ati Garg,aashisarna@example.net,+916369294495,Female,23,83.2,2.7,2,Medium,No,B.Com,8.94,190,82,1
STU_387415,Aahana Jain,prabhakaronveer@example.com,+919466928540,Male,19,86.6,5.4,1,Medium,No,CA,8.12,419,54,1
STU_661388,Idika Hayer,yahviramanathan@example.org,+919904175860,Male,21,81.1,9.0,0,Low,No,B.Com,5.14,449,44,0
STU_884538,Ethan Badal,aroraria@example.net,+918377271421,Male,21,80.2,4.9,0,Medium,Yes,CA,4.59,305,58,1
STU_757609,Varsha Chopra,miteshsrivastava@example.net,+918772716569,Male,22,92.5,3.5,1,High,No,B.Com,6.27,419,92,1
STU_996435,Yahvi Barman,hredhaanjain@example.net,+918626975805,Male,23,90.5,3.8,0,Medium,Yes,B.Com,8.66,475,38,0
STU_755153,Meera Randhawa,dsha@example.com,+916584527063,Female,21,70.8,4.1,1,Low,No,B.Com,7.41,232,64,0
STU_534304,Osha Vasa,viraj14@example.com,+919267470289,Male,21,92.6,4.1,0,Medium,No,CA,9.95,496,81,1
STU_258855,Jagrati Shetty,zilmil26@example.org,+917444118354,Male,23,59.2,3.2,0,Low,No,B.Com,7.05,76,33,1
STU_175206,Dhriti Bora,nattmadhavi@example.org,+916904932687,Female,21,89.5,7.7,0,High,No,CA,6.07,73,46,1
STU_761366,Irya Ratta,vihaan16@example.com,+919082020875,Female,23,97.8,3.9,0,Medium,No,B.Com,8.02,146,97,0
STU_848538,Nirja Jani,dagate@example.org,+918571196301,Female,20,97.3,4.1,0,High,No,CA,6.55,257,79,0
STU_707104,Yashvi De,sgour@example.com,+916590931045,Female,22,92.2,5.3,2,Medium,No,B.Com,10.0,8,54,1
STU_397463,Warhi Sha,robertmodi@example.org,+919260182943,Female,19,78.9,6.0,0,Medium,No,CA,8.88,284,64,1
STU_933623,Eshana Singhal,bsawhney@example.net,+918908969572,Male,23,83.5,4.8,0,Medium,No,CA,4.78,76,44,0
STU_432260,Michael Pandya,anandpanini@example.org,+919768778996,Male,21,89.2,4.6,0,Medium,No,B.Com,6.58,206,88,0
STU_955270,Saumya Tak,pahal96@example.net,+919468524318,Female,20,69.8,2.0,1,Low,No,B.Com,5.47,339,46,1
STU_956852,Ubika Rana,zaidkhatri@example.org,+919620981959,Male,22,82.3,7.4,1,Medium,No,B.Com,8.21,228,85,0
STU_838944,Anusha Nanda,damble@example.org,+919500556928,Female,22,81.4,3.4,0,Medium,No,CA,7.88,447,49,1
STU_931249,Vedika Balay,ayushnagarajan@example.net,+919261659344,Female,20,90.3,8.0,0,Low,No,CA,4.01,81,97,0
STU_380112,Lavanya Jhaveri,bvaidya@example.com,+919466894976,Male,22,92.9,1.8,0,High,No,CA,6.6,184,70,1
STU_465091,Megha Seth,chaturawable@example.net,+919608013949,Male,22,93.7,3.7,0,Medium,No,CA,8.42,27,39,1
STU_771223,Vedhika Chanda,aashi76@example.net,+916028569754,Male,22,96.4,3.1,0,Low,No,CA,8.32,307,75,0
STU_356512,Adweta Bhatia,sanghawidisha@example.com,+919953443405,Male,22,76.6,6.1,1,Medium,No,B.Com,7.76,414,44,1
STU_914593,Ikshita Konda,kritikachhabra@example.net,+918401651256,Female,22,78.2,6.5,0,Medium,No,CA,7.09,278,74,1
STU_864018,Kevin Bassi,jyoti90@example.com,+919328744024,Male,20,55.2,5.3,1,High,No,B.Com,4.0,333,63,0
STU_280955,Ronith Yogi,kainair@example.net,+918482072795,Male,18,93.6,1.9,2,High,Yes,CA,7.86,138,67,1
STU_126486,Tamanna Nath,eshanatandon@example.com,+916400913273,Female,18,80.8,4.0,0,High,Yes,B.Com,8.11,202,70,0
STU_716433,Rohan Uppal,finnramaswamy@example.com,+919325129899,Male,20,93.1,2.6,1,Medium,No,CA,5.3,474,32,1
STU_104097,Inaya Bhalla,tristan88@example.org,+918430168882,Female,20,94.4,4.9,1,Medium,No,B.Com,8.33,20,40,1
STU_351878,Pooja Garg,edwinquincy@example.net,+916396155122,Female,18,88.9,4.5,0,Medium,No,CA,5.48,349,41,1
STU_840320,Gautami Kala,xsrinivas@example.com,+916463433534,Male,19,66.4,3.2,0,Medium,No,B.Com,7.36,123,37,1
STU_677760,Benjamin Sem,jhavrinda@example.net,+919618628350,Female,18,90.0,2.8,2,Medium,No,B.Com,8.78,112,80,1
STU_520370,Guneet Swamy,peritanish@example.com,+917134665660,Male,20,91.7,7.5,0,Medium,No,CA,5.24,353,76,1
STU_908984,Agastya Sen,yogiqarin@example.net,+916706625488,Female,20,88.9,5.1,0,High,No,B.Com,6.55,75,68,0
STU_994906,Madhavi Hegde,teerth11@example.net,+916806599788,Male,21,75.4,5.0,1,Medium,No,CA,8.22,74,85,0
STU_670721,Warinder Bahl,veda83@example.com,+917989723799,Female,21,47.0,2.8,0,Medium,No,CA,8.63,379,75,0
STU_251640,Oeshi Mukherjee,dsarkar@example.com,+917260538281,Female,21,76.8,2.0,0,Medium,No,CA,8.44,170,53,0
STU_323782,Raagini Shukla,rachitaiyer@example.org,+918865651320,Female,21,70.1,0.9,0,Medium,Yes,B.Com,6.5,304,39,1
STU_709080,Xalak Mital,samar69@example.com,+918917288164,Female,22,82.0,2.6,0,High,No,B.Com,4.72,399,31,0
STU_233314,Qadim Lall,hamsini83@example.net,+919578437784,Male,20,83.9,4.4,0,High,No,B.Com,8.99,206,80,0
STU_160301,Zansi Mishra,ckamdar@example.net,+919708775747,Female,18,87.5,6.6,1,Medium,No,CA,7.27,278,51,0
STU_511740,Oni Badal,hardik85@example.net,+918763514862,Female,18,60.1,5.3,0,Medium,No,B.Com,5.24,136,56,1
STU_280236,Kiaan Naidu,fravel@example.com,+918594694691,Female,20,88.8,1.8,0,Medium,No,CA,7.0,309,92,0
STU_520992,Yuvraj Mand,champak25@example.org,+918139633968,Male,19,92.0,2.3,0,High,No,B.Com,5.44,369,93,1
STU_734990,Garima Sunder,nidra38@example.net,+918401630167,Male,18,79.0,5.4,0,High,No,CA,5.99,157,68,1
STU_258067,Inaya Venkatesh,osunder@example.com,+919432505484,Male,23,97.4,4.6,0,Medium,Yes,CA,5.83,250,65,0
STU_484168,Jagrati Lalla,chakradharsheth@example.net,+917182324461,Male,22,87.7,1.9,0,Medium,No,B.Com,7.69,33,61,0
STU_590718,Nitesh Zacharia,inayabala@example.org,+918646956855,Female,18,66.0,3.2,0,Medium,No,B.Com,5.56,483,69,1
STU_902248,Darsh Seth,agarwalanya@example.net,+916388635169,Male,21,77.3,6.5,1,Medium,No,B.Com,5.33,173,42,0
STU_441081,Amrita Shan,qabil55@example.net,+918073167662,Female,23,64.1,2.8,0,Medium,No,B.Com,7.03,97,35,1
STU_544086,Damyanti Chakraborty,dalbirtandon@example.net,+917675275474,Female,23,70.6,2.9,0,Low,Yes,CA,7.86,147,65,0
STU_961857,Jagat Ramanathan,vinayabrar@example.net,+919835211376,Female,23,94.3,10.6,0,High,No,CA,7.04,80,92,0
STU_708578,Gopal Muni,zsachar@example.com,+916351511904,Female,19,88.9,3.3,0,Medium,Yes,CA,10.0,255,58,0
STU_158800,Madhav Deshpande,xvarty@example.org,+917781941950,Female,19,87.4,3.9,0,Medium,Yes,B.Com,6.89,323,35,0
STU_733149,Ryan Jaggi,sankaranlakshit@example.org,+918444874466,Female,18,79.3,6.8,0,Medium,No,CA,7.06,276,66,0
STU_995970,Veda Savant,nilima54@example.org,+916245107821,Female,22,82.1,0.4,0,Medium,No,CA,6.22,185,81,0
STU_498478,Advika Vora,quincymenon@example.org,+916505543140,Male,18,84.7,6.5,1,Medium,No,CA,6.99,278,94,0
STU_115249,Devansh Vohra,ahluwaliaryan@example.org,+919064842362,Male,21,85.8,0.6,1,Low,No,B.Com,6.55,309,79,0
STU_377828,Krisha Mandal,anvimody@example.com,+917265211203,Male,20,68.7,5.4,0,High,No,B.Com,7.6,260,79,0
STU_849693,Quincy Dora,diptakala@example.org,+917714730309,Female,21,81.2,10.8,0,Low,Yes,CA,6.76,140,31,1
STU_917428,Xiti Chana,chakradev72@example.org,+917349114650,Female,22,88.5,4.8,0,Medium,No,B.Com,8.4,351,89,0
STU_433479,Samaksh Krish,amritasandal@example.org,+919322517211,Male,20,82.3,2.7,1,Medium,No,B.Com,8.68,498,67,1
STU_541132,Advika Kamdar,ronith07@example.org,+917615201301,Female,22,90.2,6.4,0,Medium,No,CA,9.51,77,93,0
STU_895228,Harita Shukla,jacksubramanian@example.net,+918572994995,Male,20,74.8,4.9,1,High,No,B.Com,8.01,113,73,1
STU_967963,Qushi Cherian,npall@example.org,+918369026966,Male,22,80.3,3.6,0,Medium,No,B.Com,6.82,173,87,1
STU_110457,Finn Anne,nchadha@example.net,+916079772865,Female,20,88.1,1.7,0,Low,No,B.Com,7.77,476,30,0
STU_199516,Faris Ghose,saikale@example.net,+919917917132,Male,23,83.7,10.2,0,High,No,B.Com,8.68,124,44,0
STU_766807,Sai Dhaliwal,choudhryaditya@example.org,+916194158218,Male,18,55.2,5.4,0,High,No,B.Com,9.51,309,41,1
STU_683715,Brijesh Gopal,qchakraborty@example.net,+916749309428,Female,19,98.1,1.6,0,High,No,B.Com,7.74,70,51,1
STU_896105,Mohini Chadha,vrinda93@example.org,+919232784756,Male,22,95.8,1.3,1,Medium,Yes,B.Com,6.26,96,69,0
STU_795966,Onveer Manda,azad19@example.org,+918854819008,Male,18,89.2,3.5,1,High,No,B.Com,10.0,161,67,0
STU_720516,Chasmum Sundaram,dattachampak@example.org,+918717918126,Male,18,83.0,7.5,0,Medium,No,CA,7.05,284,96,0
STU_938231,Xiti Mitter,choudharylipika@example.net,+916567249189,Male,21,76.2,5.7,1,Low,No,B.Com,4.52,464,99,0
STU_842009,Chaaya Sachar,ladliradhakrishnan@example.net,+918482146112,Male,21,86.2,2.9,0,High,No,CA,6.06,219,83,0
STU_706043,Akshay Choudhury,tarak47@example.com,+918552918051,Male,19,96.2,3.5,0,Low,No,CA,5.9,66,35,1
STU_294267,Lakshmi Mitter,rbalasubramanian@example.com,+918449459219,Female,22,91.8,1.9,0,Medium,No,CA,5.63,133,72,1
STU_631427,Nathan Issac,labanhayre@example.com,+919361407269,Male,21,90.5,3.4,0,High,No,CA,7.57,0,65,0
STU_556577,Jai Krish,upkaar16@example.com,+919106708852,Male,21,93.1,5.3,0,Medium,No,CA,4.88,210,57,1
STU_435293,Waida Randhawa,warinder02@example.net,+919860213970,Male,21,95.9,3.8,1,Medium,No,CA,8.57,468,40,0
STU_781802,Yashodhara Sani,saanvi67@example.net,+917806632864,Female,21,92.8,8.9,0,Medium,No,CA,5.14,1,47,0
STU_950626,Neel Kade,zachariahvinaya@example.net,+918025551177,Male,18,83.4,5.6,0,High,No,CA,4.0,351,94,0
STU_399333,Nisha Dada,atharv05@example.net,+916128536318,Male,18,83.8,3.4,0,Low,No,B.Com,6.34,300,58,0
STU_279946,Urvashi Venkatesh,zaitrazachariah@example.org,+917601115602,Male,23,70.4,8.7,3,High,No,B.Com,4.0,177,70,1
STU_737207,Kiaan Batta,lchoudhry@example.com,+917949859874,Male,19,78.8,1.5,0,High,No,B.Com,4.49,50,70,0
STU_464912,Jagrati Madan,yashicasuresh@example.org,+919084568157,Female,18,91.2,6.5,0,Medium,No,CA,6.14,145,70,0
STU_364476,Kamala Sane,saanvi65@example.net,+917572314035,Male,19,96.7,1.2,0,High,No,CA,7.2,329,77,0
STU_819575,Aarini Gera,xhayer@example.org,+916296970877,Male,19,85.0,6.1,0,Medium,No,B.Com,4.0,203,32,0
STU_944502,Ekantika Bala,samarthkapur@example.com,+917023547169,Male,19,68.8,5.2,0,Low,No,CA,4.5,365,41,1
STU_721371,Shivansh Ganesan,sudikshathaman@example.com,+916881468421,Male,23,69.9,4.4,0,High,No,B.Com,5.35,354,60,0
STU_815425,Veer Natt,madanlakshit@example.org,+917582435383,Female,18,91.4,4.5,0,Medium,No,CA,6.56,369,64,1
STU_401795,Aadhya Hari,tara89@example.com,+916163121207,Female,22,72.0,6.5,1,Medium,No,B.Com,6.94,276,57,1
STU_451540,Harrison Roy,buchneelima@example.net,+917115005712,Female,23,97.2,9.6,0,High,No,CA,6.17,46,57,0
STU_729397,Urishilla Cheema,opant@example.com,+916071210310,Female,21,86.2,3.5,0,Medium,No,CA,5.82,435,93,0
STU_884209,Daksh Padmanabhan,wahabsha@example.net,+919468823114,Female,18,97.5,2.3,1,Medium,Yes,CA,4.62,434,69,1
STU_937996,Falak Mohan,keersai@example.net,+918879633127,Female,20,76.7,2.5,0,High,No,B.Com,5.45,388,95,0
STU_954428,Rachana Thaman,adweta50@example.net,+917158735223,Male,21,86.4,1.0,1,Medium,No,CA,7.76,318,57,0
STU_546147,Eshana Kaul,chanchal78@example.com,+918063858080,Female,19,72.5,3.4,0,Low,No,B.Com,5.5,46,95,0
STU_442419,Hemal Bail,sara99@example.com,+916350465170,Male,23,77.7,2.4,0,Medium,No,B.Com,9.08,275,72,1
STU_786241,Ayushman Srivastava,bachittar49@example.net,+918606406607,Female,20,89.1,8.6,0,Medium,No,B.Com,6.68,186,51,0
STU_251888,Garima Nanda,mananmital@example.net,+918170098211,Female,18,84.9,2.3,1,Medium,Yes,CA,9.09,460,74,0
STU_335309,Saumya Doctor,nikita47@example.net,+918827905223,Male,23,92.3,1.4,0,High,No,CA,8.03,170,69,0
STU_937992,Shivani Gour,oscarshanker@example.net,+917489916713,Male,20,89.7,6.4,0,Medium,No,CA,5.62,434,96,0
STU_391869,Qasim Ramakrishnan,gunbirchaudhuri@example.com,+917012037409,Male,22,80.7,3.3,0,High,No,B.Com,7.59,460,30,0
STU_559878,Harshil Cheema,kchandran@example.com,+919883731042,Female,20,91.4,7.1,0,Medium,No,B.Com,9.06,364,41,0
STU_503790,Mahika Goel,vidhianand@example.net,+918798911652,Male,20,72.7,4.0,0,Medium,No,B.Com,8.21,225,83,1
STU_177836,Bhavika Nanda,udyati01@example.org,+916536752684,Male,18,88.2,2.5,0,Low,No,CA,7.21,340,44,1
