student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,clinical_score,hospital_hours,dropout_status
STU_366225,Hitesh Naidu,xbera@example.org,+917772675032,Female,22,66.4,5.3,0,Low,No,Dental,5.83,57,47,1
STU_612600,Lipika Pillai,dhawanomaja@example.org,+918903991310,Female,19,74.8,5.8,0,High,No,Dental,6.7,89,24,0
STU_279739,Ranbir Kamdar,logan61@example.org,+916125650159,Female,22,78.9,1.4,0,Low,No,Dental,5.99,34,14,1
STU_467331,Arya Chopra,isampath@example.com,+916966185995,Male,21,56.4,1.5,1,High,No,General,5.93,71,31,1
STU_892758,Kavya Chakrabarti,tkohli@example.net,+918173620120,Male,21,91.8,6.3,1,Low,Yes,Dental,7.13,63,13,0
STU_919467,Warinder Contractor,mallickmanbir@example.com,+917761184994,Female,22,88.8,2.2,2,Medium,No,Dental,8.94,69,16,1
STU_131673,Timothy Shroff,usarma@example.org,+918919236438,Male,19,92.8,3.4,0,High,No,General,8.11,35,31,1
STU_597655,Kai Sekhon,nitesh85@example.org,+919479397156,Female,20,85.3,3.2,0,High,Yes,Dental,8.1,44,30,0
STU_694199,Falguni Kaur,gwalia@example.net,+917987020399,Female,19,81.5,8.1,0,Low,Yes,Dental,8.08,53,24,0
STU_609981,Mason Sarraf,advaith04@example.com,+916457909473,Male,19,90.5,9.5,3,Medium,No,General,5.82,34,23,1
STU_407907,Udarsh Char,wriddhishdara@example.org,+917856070421,Female,21,91.9,0.9,1,Medium,No,General,8.35,64,28,1
STU_573769,Raksha Bhattacharyya,mugdha84@example.com,+917811788279,Female,22,85.7,5.7,0,High,No,Dental,7.06,73,43,0
STU_190391,Bhavani Loke,idika99@example.com,+917009538880,Female,21,90.2,6.7,1,Low,Yes,Dental,7.61,61,47,0
STU_498881,Girish Nagarajan,bajajikshita@example.org,+918028801943,Female,20,66.0,2.2,1,High,No,Dental,9.56,63,21,1
STU_146449,Champak Parsa,nchoudhury@example.org,+916881100115,Male,21,87.9,4.8,0,High,No,Dental,8.08,88,5,0
STU_225781,Rachit Sabharwal,rajavaishnavi@example.net,+917437628360,Female,20,83.8,4.2,0,Medium,No,General,7.97,49,48,1
STU_910077,Gunbir Agarwal,advikjoshi@example.org,+919881908645,Male,22,61.7,2.7,1,Medium,No,Dental,6.68,55,24,1
STU_534213,Warhi Jayaraman,wsarraf@example.org,+917931665241,Female,20,52.5,2.9,0,Low,Yes,Dental,10.0,45,24,1
STU_111943,Harini Cheema,gulatiturvi@example.org,+919005110803,Female,22,50.5,7.3,2,Medium,No,General,6.29,67,3,1
STU_456777,Lavanya Pant,ryan24@example.net,+917078426602,Female,21,85.7,8.8,0,Medium,Yes,General,6.8,95,10,0
STU_266849,Omaja Saraf,jasmitagrawal@example.org,+917712269559,Male,18,70.0,4.8,0,Low,No,Dental,9.77,30,48,1
STU_818851,Libni Jaggi,adalal@example.org,+917837957616,Male,19,77.0,8.6,0,Medium,No,Dental,6.81,93,37,0
STU_416353,Radha Gera,fariq83@example.net,+919618247998,Male,21,91.3,6.3,0,Low,No,General,7.38,95,47,0
STU_393905,Dalbir Sura,opingle@example.net,+917768249477,Female,23,95.1,10.8,0,Medium,No,General,8.26,34,45,0
STU_219092,Xavier Nayak,poojaminhas@example.org,+919236507183,Male,23,62.5,1.5,0,High,Yes,General,7.69,31,41,1
STU_512995,Azad Dhaliwal,chadhahritik@example.net,+919863159514,Female,22,54.8,1.3,0,Low,No,General,8.68,32,28,1
STU_538506,Girish Master,gabrielvig@example.org,+916516575398,Male,22,64.1,2.9,2,Low,No,General,7.34,68,2,1
STU_542341,Vedhika Bhattacharyya,gourzayyan@example.com,+917164355788,Male,23,76.7,7.0,1,Medium,No,General,8.0,63,27,1
STU_577178,Rajeshri Mohanty,jkonda@example.com,+918635151776,Female,20,65.5,2.2,0,High,No,Dental,5.0,41,10,1
STU_432763,Hemani Bains,vsachdev@example.net,+919297573167,Female,22,56.3,4.6,0,High,No,General,7.82,53,39,0
STU_691815,Abeer Sarraf,nathaniel31@example.net,+916797527322,Female,19,85.5,5.4,0,Low,No,General,7.39,50,6,0
STU_306893,Hema Rajan,chaitalysuresh@example.com,+918770577245,Male,19,89.2,4.8,0,Medium,Yes,General,6.31,65,8,0
STU_290946,Daksha Ganguly,ichoudhury@example.org,+918517104713,Male,22,69.6,4.9,1,High,Yes,General,7.68,97,38,0
STU_750818,Girindra Khanna,qlalla@example.net,+919938954591,Female,18,93.4,5.2,0,Medium,No,Dental,6.57,62,37,0
STU_919838,Mohini Garg,jbhagat@example.com,+919438278471,Female,19,94.5,5.2,0,Medium,No,General,7.87,93,32,0
STU_777889,Tejas Kamdar,jzachariah@example.org,+918408451352,Male,21,94.5,7.4,0,High,No,General,6.41,53,37,0
STU_647488,Utkarsh Sheth,geraabeer@example.net,+916980843256,Male,23,76.5,6.4,1,High,No,General,8.07,80,13,1
STU_952387,Aryan Walla,mitali16@example.net,+919609951897,Female,19,95.5,1.4,1,Low,No,General,7.03,68,35,0
STU_921516,Netra Basak,utkarshkota@example.com,+916442420920,Female,22,81.0,4.8,1,High,No,General,5.83,52,42,0
STU_810381,Yatan Kohli,urmi52@example.com,+918663399538,Female,18,96.3,2.1,0,Medium,No,General,7.59,65,12,0
STU_560932,Banjeet Bobal,ravelqasim@example.com,+918103651076,Female,23,97.0,3.6,2,Medium,No,Dental,8.07,45,22,1
STU_728006,Yashoda Mammen,igopal@example.com,+919489258490,Male,21,87.3,5.9,1,Low,No,Dental,6.92,59,35,1
STU_703297,Indira Chaudry,sbalay@example.org,+919742716024,Male,19,91.7,14.0,0,Medium,No,Dental,7.29,41,2,0
STU_318745,Omisha Krishnan,paidamyanti@example.org,+916527775538,Female,20,80.3,5.1,0,High,No,General,8.53,43,10,0
STU_106641,Gautam Goswami,raodiya@example.com,+917672118452,Female,19,85.1,1.9,0,Medium,No,General,7.36,86,5,0
STU_784422,Ishita Sem,urvashibawa@example.org,+919277709852,Male,21,84.1,7.5,0,High,No,Dental,8.96,45,49,1
STU_928057,Irya Iyengar,amol63@example.org,+916010833797,Female,18,77.2,3.8,0,Medium,Yes,Dental,6.27,46,1,1
STU_340933,Kiaan Karpe,ethan27@example.com,+917682278476,Male,21,74.4,6.1,0,High,Yes,Dental,7.17,44,44,1
STU_307885,Bimala Koshy,falak03@example.com,+918990914773,Female,23,93.7,4.4,0,High,No,General,8.46,89,15,0
STU_145395,Kavya Deshmukh,ybala@example.net,+919291849621,Male,21,95.6,4.1,0,Medium,No,General,6.8,48,40,1
STU_899974,Abdul Mangat,memonreyansh@example.net,+916556404191,Male,21,55.5,3.5,0,Medium,No,General,7.91,86,36,0
STU_860401,Bhavika Lanka,regeyamini@example.org,+917482140226,Male,21,94.1,1.4,1,High,Yes,General,7.57,48,15,1
STU_587645,Imaran Kalla,ethanprasad@example.net,+919745181951,Female,23,87.5,2.1,0,Medium,No,Dental,7.37,81,48,0
STU_571023,Yuvraj Tella,kalaekansh@example.net,+917252657407,Male,23,59.9,8.6,1,Medium,No,Dental,7.46,91,33,1
STU_109327,Nicholas Bali,michaelloke@example.com,+916007886754,Female,23,84.9,4.8,0,Low,No,Dental,5.78,50,16,1
STU_662149,Falak Mander,rkannan@example.net,+919503702290,Female,23,72.0,1.0,0,Medium,No,Dental,8.08,67,25,0
STU_762593,Shaurya Dass,bordenathaniel@example.org,+919294579444,Male,20,85.6,5.9,0,Medium,No,Dental,9.3,36,18,0
STU_651520,Chakradhar Batra,manan17@example.net,+916266177391,Female,23,87.1,4.9,0,Medium,Yes,General,5.79,61,28,0
STU_361146,Wazir Salvi,amairachar@example.net,+917652488065,Male,20,74.1,2.5,1,Low,No,General,7.26,33,14,1
STU_905502,Yamini Shenoy,pahalbains@example.com,+918270638918,Female,20,74.2,3.2,1,High,No,General,8.7,32,46,0
STU_907125,Bhavini Sharma,prabhakarmitali@example.org,+917198262170,Female,19,96.4,12.3,1,Medium,No,Dental,8.97,73,7,0
STU_160730,Vidhi Sharaf,thakkaraadi@example.com,+917155456068,Female,21,77.4,3.6,0,High,Yes,Dental,9.92,55,0,1
STU_443072,Ekaja Raval,farhan61@example.org,+917289725304,Female,22,79.6,2.4,0,Medium,No,General,7.6,34,7,1
STU_845650,Vansha Yohannan,christophersharma@example.org,+917949702757,Female,19,88.4,3.5,1,Medium,No,General,7.72,36,19,1
STU_115135,Ijaya Savant,nicholas65@example.net,+919987558151,Male,21,81.6,4.0,0,Medium,Yes,Dental,8.82,47,23,1
STU_412844,Liam Bala,prashadjai@example.com,+917911487337,Male,19,84.5,2.6,0,Medium,No,General,6.58,94,2,0
STU_311817,Atharv Majumdar,xvenkatesh@example.com,+919941411770,Female,21,90.3,2.1,0,High,No,Dental,7.89,57,32,1
STU_138771,Neha Soni,triveni31@example.org,+918797016071,Female,23,83.2,6.8,0,High,No,Dental,7.01,97,36,0
STU_676346,Yagnesh Kulkarni,mukhopadhyayvihaan@example.com,+916665322809,Male,23,96.9,7.1,0,Low,No,Dental,8.54,95,22,0
STU_471948,Anika Sankaran,upma61@example.net,+919541778670,Female,21,87.8,7.2,1,Medium,No,Dental,9.18,51,20,1
STU_466428,Radha Mand,mtoor@example.net,+918634575070,Male,19,87.6,4.9,0,Medium,Yes,Dental,6.41,70,33,0
STU_343875,Naveen Nath,hritik60@example.com,+918337636697,Female,21,94.7,1.1,0,High,No,Dental,7.79,77,17,0
STU_111091,Jason Chaudhuri,eiravatirana@example.org,+919936002739,Female,20,86.7,7.7,0,Medium,No,General,6.67,92,5,0
STU_475631,Wyatt Deshpande,jrajagopalan@example.net,+919141349877,Male,18,79.4,7.3,0,Medium,No,General,9.93,44,29,0
STU_425188,Zashil Sharma,ekanta69@example.net,+918778550184,Male,21,82.5,2.4,0,High,No,Dental,8.23,60,27,1
STU_814994,Nandini Goyal,zsood@example.com,+916668152721,Male,23,81.5,5.3,0,Medium,No,General,6.62,83,15,0
STU_910852,Isaac Bhasin,pradhanniharika@example.net,+917186056625,Female,21,94.5,1.2,0,High,No,General,7.93,51,42,0
STU_463589,Onkar Narula,isha62@example.com,+919142214090,Female,22,84.5,2.2,0,Medium,Yes,General,9.5,77,47,0
STU_103203,Amrita Dash,rushil23@example.net,+919184765440,Female,19,83.4,2.4,0,High,Yes,Dental,6.85,94,7,0
STU_345350,Saksham Gade,chaturanagar@example.com,+917800245189,Female,18,78.6,8.5,0,Medium,Yes,General,7.96,84,39,0
STU_643494,Sudiksha Bora,sarraffaraj@example.com,+918647577628,Female,23,60.9,4.3,0,Medium,No,Dental,8.11,86,21,0
STU_200068,Lakshmi Tara,fdeo@example.org,+917161125580,Female,19,51.9,2.7,0,Medium,No,Dental,8.26,68,11,0
STU_522554,Harini Sunder,sarmazaid@example.com,+918853839072,Male,23,94.0,3.8,0,Medium,No,Dental,6.78,44,6,1
STU_287009,Leena Prabhu,pkorpal@example.org,+918993659602,Female,19,88.3,5.2,1,Medium,No,Dental,7.79,42,40,1
STU_773992,Faras Hayre,ipant@example.net,+919134942558,Male,21,81.4,7.0,0,High,No,General,7.41,46,0,0
STU_143852,Theodore Ram,aarnahayre@example.com,+918015300176,Female,18,91.3,10.5,0,High,No,General,8.5,75,2,0
STU_717693,Atharv Saini,manangola@example.org,+919356445883,Female,20,85.8,2.9,0,High,No,Dental,7.82,82,14,0
STU_385085,Umang Sarna,maharajanvi@example.net,+917024051123,Male,22,94.7,1.7,1,Medium,No,General,7.1,46,46,0
STU_504624,Qarin Rai,gaurangikulkarni@example.net,+917863749052,Female,23,94.1,4.8,0,High,Yes,Dental,7.44,64,32,1
STU_839163,Chameli Loyal,dev14@example.com,+916007090590,Male,23,94.1,4.5,0,High,No,General,6.6,81,16,0
STU_772571,Vincent Rege,nilimasur@example.com,+918394280487,Male,23,90.4,5.9,1,Medium,No,General,7.55,42,27,0
STU_738733,Reyansh Prabhakar,rehaanchopra@example.org,+918622838433,Male,21,76.8,5.1,0,Low,No,Dental,5.87,86,2,1
STU_526628,Oviya Chad,koshyzayan@example.org,+916773176281,Female,20,77.1,5.2,0,Low,No,General,8.38,77,22,1
STU_140742,Aditya Ram,boraharita@example.com,+919245085279,Female,20,87.4,4.2,0,Medium,No,Dental,8.16,72,29,0
STU_934828,Jagvi Mitra,rajeshribuch@example.com,+919240123678,Female,19,62.1,7.8,0,High,No,Dental,7.65,60,13,0
STU_228973,Nitesh Rajan,ysarkar@example.org,+916518773737,Male,23,80.2,5.7,1,High,Yes,Dental,7.47,59,23,0
STU_714902,Darika Kota,iryaraval@example.net,+919844412740,Female,23,89.7,1.4,0,Medium,No,General,6.01,53,26,1
STU_466610,Jairaj Suri,mkala@example.net,+916443220981,Male,18,63.8,5.9,0,Medium,No,General,7.63,64,38,0
STU_205439,Hema Goyal,wishikanda@example.com,+918991956225,Male,23,71.1,4.4,0,High,No,Dental,8.62,92,14,0
STU_270477,Atharv Thaker,lmani@example.com,+918233352145,Male,21,91.6,3.5,0,Low,Yes,Dental,7.72,48,2,1
STU_919198,Arya Ranganathan,emangat@example.net,+916671605191,Male,22,88.8,6.3,0,Medium,No,Dental,6.23,36,1,1
STU_831445,Balveer Sunder,advaith74@example.org,+919012110925,Male,21,88.8,7.0,1,Medium,No,General,8.15,36,23,0
STU_169004,Christopher Lata,udantsharma@example.com,+917970462619,Male,21,82.6,5.6,0,Medium,Yes,Dental,7.32,75,12,0
STU_334051,Gautam Chaudhry,ldora@example.net,+916918632918,Male,18,79.7,5.1,0,High,No,Dental,8.21,42,42,1
STU_953226,Janani Choudhury,gsani@example.com,+918258817399,Female,23,95.2,1.8,0,Medium,No,General,8.02,69,20,0
STU_474383,Ojas Khurana,wrama@example.com,+918923908748,Female,20,82.6,5.0,0,Low,No,General,6.6,56,46,1
STU_337208,Girish Dutta,stailor@example.com,+918013227546,Male,23,82.3,3.7,1,Low,No,Dental,7.15,69,16,1
STU_868684,Anjali Shan,ayushgoyal@example.net,+917241711949,Male,20,60.1,3.0,0,Medium,No,General,7.38,49,14,1
STU_798559,Gavin Rattan,tanveerpalla@example.net,+918223283790,Male,21,88.2,7.7,0,High,Yes,General,6.03,76,26,0
STU_835196,Teerth Ganguly,voraaishani@example.org,+918131481240,Male,21,69.6,2.6,0,Low,No,Dental,8.3,79,10,0
STU_558024,Kiaan Loyal,gyadav@example.net,+918888390965,Male,23,69.8,6.1,0,Medium,Yes,Dental,7.34,38,46,1
STU_750013,Samaksh Ghosh,sai41@example.com,+916627282126,Female,20,85.2,5.2,0,High,No,General,6.49,85,31,0
STU_460458,Hardik Agarwal,ndada@example.net,+916989410735,Female,19,80.1,2.9,0,Medium,No,Dental,7.4,71,21,1
STU_548323,Vedhika Mahal,ekapaddar@example.net,+919473084345,Male,22,76.4,5.4,0,Low,No,Dental,8.0,54,0,1
STU_731657,Ekani Patil,lekha03@example.org,+917016332142,Male,18,87.6,1.7,1,High,No,Dental,8.91,41,25,1
STU_925083,Chanchal Dayal,aaravkala@example.org,+916931670523,Male,21,83.0,8.0,0,Medium,No,General,6.58,53,20,1
STU_780005,Chaman Swamy,chandraekiya@example.org,+916550558590,Female,23,72.9,3.7,1,Medium,Yes,Dental,6.66,34,44,1
STU_428376,Ikbal Deol,anvi39@example.net,+919958358138,Female,23,89.3,3.7,0,Medium,No,General,7.32,51,29,0
STU_271153,Tanay Bansal,khatrirachita@example.com,+917544377850,Male,23,84.9,0.8,1,Low,No,General,7.84,64,44,1
STU_269995,Liam Ahuja,dinoscar@example.com,+919696307302,Male,23,87.8,7.5,0,High,Yes,Dental,6.35,52,41,0
STU_844229,Bhanumati Swaminathan,jonathan31@example.com,+917059999535,Male,23,74.0,5.9,0,Low,Yes,General,6.48,75,4,0
STU_735732,Ucchal Shah,chandranmenon@example.org,+919201229138,Female,19,71.0,5.1,1,High,Yes,General,7.74,78,13,1
STU_136640,Aarnav Chanda,indali80@example.org,+919020596356,Male,22,85.8,2.1,3,High,No,General,8.14,38,37,1
STU_769590,Ekalinga Mandal,kai21@example.org,+916859467677,Female,21,89.8,2.3,0,Medium,No,Dental,8.71,97,26,1
STU_849195,Neelima Srivastava,aarnakunda@example.net,+917474893170,Male,19,87.6,10.1,0,Medium,No,General,8.23,88,30,0
STU_694223,Liam Palla,pmorar@example.org,+916452950567,Male,23,87.5,10.8,1,Medium,No,Dental,9.1,93,21,0
STU_871915,Udant Badal,sara55@example.net,+917086522513,Female,19,62.1,4.5,0,Low,No,Dental,6.53,52,46,0
STU_246960,Ishwar Zachariah,epatil@example.org,+916735792182,Female,22,88.4,8.6,1,Medium,No,Dental,7.37,57,45,0
STU_676672,Qadim Bora,fdhar@example.com,+916358814941,Male,20,65.5,1.8,0,Medium,No,General,7.64,67,24,0
STU_110176,Raagini Bakshi,anushanatarajan@example.com,+918218088177,Female,20,90.9,4.2,0,Medium,No,Dental,9.43,42,48,0
STU_972479,Caleb Chandran,divanaradhana@example.com,+919838287088,Male,18,85.0,9.5,1,High,No,General,7.93,39,36,1
STU_135499,Zashil Gade,rishi88@example.com,+916349702558,Male,23,82.6,2.9,0,High,No,Dental,8.3,63,47,0
STU_421568,Fitan Kannan,amritajain@example.net,+917823855653,Male,23,91.6,2.1,0,High,No,General,6.17,56,9,1
STU_288772,Tamanna Borah,rajagopalanchristopher@example.com,+917358023159,Male,20,62.5,6.2,0,Medium,No,General,6.82,95,32,0
STU_967888,Brinda Patla,kai58@example.net,+918700924621,Female,20,91.7,1.9,1,Medium,No,General,8.24,65,10,0
STU_253213,Ekavir Ratti,zaidmemon@example.org,+917531722110,Female,19,85.5,8.0,0,Medium,No,Dental,7.45,67,0,0
STU_282775,Odika Krishnamurthy,guhakabir@example.org,+916996043302,Male,19,96.3,8.3,0,High,No,Dental,9.11,74,15,0
STU_357068,Warinder Murthy,sridharjanya@example.org,+919679246854,Male,21,87.6,2.0,1,Medium,No,General,6.83,56,44,1
STU_588796,Indrajit Dugar,vamakshi63@example.org,+919802568071,Female,22,73.5,1.1,0,High,No,Dental,8.19,40,39,1
STU_542492,Jagvi Sekhon,gtella@example.org,+918930370636,Female,21,95.1,5.4,0,High,No,General,8.34,45,9,1
STU_537311,Tanish Mohan,radhamodi@example.com,+917942015632,Female,23,84.8,1.6,0,Medium,Yes,General,7.13,62,40,0
STU_525162,Samar Subramaniam,amrutamerchant@example.org,+916029599292,Male,18,77.0,2.8,1,Medium,No,General,6.34,74,12,0
STU_496379,Aachal Nagar,ydugar@example.net,+916508131259,Male,18,96.9,2.8,0,Medium,No,Dental,8.47,88,22,0
STU_458781,Vasudha Bhagat,kashish84@example.org,+919730384384,Female,20,88.3,1.7,0,Medium,No,General,6.77,36,38,1
STU_141072,Maanav Chauhan,chhabramason@example.org,+919483548726,Female,23,84.8,4.0,1,High,No,General,6.65,78,30,1
STU_723932,Vrinda Sawhney,nathabeer@example.net,+917746414550,Female,23,88.2,2.0,0,High,No,General,8.6,93,14,0
STU_472016,Vihaan Char,georgekota@example.net,+918198915141,Male,21,81.0,6.4,0,Medium,No,General,6.63,33,43,1
STU_430190,Abha Soni,lalaranbir@example.org,+917653305431,Female,23,87.4,3.7,0,Medium,No,General,6.43,39,27,0
STU_766298,Amara Cherian,omkaardugal@example.org,+916720409650,Female,21,92.0,4.2,1,Low,Yes,General,5.98,88,37,1
STU_660513,Fariq Magar,chakrika83@example.net,+918752590742,Female,20,80.8,3.9,1,Medium,No,General,6.98,85,3,1
STU_857760,Gayathri Shah,sahnisamarth@example.org,+917311088106,Female,20,76.4,3.8,0,Medium,No,General,9.28,93,30,0
STU_606179,Isha Pau,maharajmadhavi@example.com,+918776236569,Female,23,70.3,3.4,0,High,No,Dental,7.67,67,0,1
STU_954069,Kai Krishnan,jacksonsavant@example.net,+918124095257,Female,23,89.2,7.6,0,High,No,General,6.79,46,26,0
STU_436928,Vansha Oak,andrasanya@example.org,+917503858369,Male,19,89.1,8.2,0,Low,No,General,6.42,96,17,0
STU_574632,Varenya Som,ksinghal@example.com,+918401620864,Female,22,89.9,1.6,0,Medium,No,Dental,9.56,30,23,1
STU_285580,Hemang Kumer,zdutt@example.net,+917865137273,Female,21,83.6,5.6,2,High,No,Dental,7.43,42,11,1
STU_651139,Abeer Narula,garimamohanty@example.com,+917235036285,Female,22,86.0,2.7,1,Medium,No,General,7.17,56,42,1
STU_776181,Keya Balay,hemangini93@example.com,+917622879238,Male,20,93.7,1.7,0,Medium,Yes,Dental,8.0,62,6,0
STU_295688,Oni Setty,bathinaya@example.net,+919160596780,Male,21,92.4,2.1,0,Low,No,General,7.79,54,36,0
STU_814149,Devika Grover,omkaar16@example.org,+916794428238,Male,19,89.3,4.5,0,High,No,Dental,8.25,79,23,0
STU_274350,Isha Viswanathan,megha41@example.net,+918113432275,Male,18,71.5,6.0,0,High,No,Dental,7.78,31,3,1
STU_459491,Varsha Taneja,dyalgaurang@example.com,+919086533875,Female,22,86.1,4.6,0,Medium,No,General,8.44,78,14,0
STU_531933,Chanchal Dutt,lakshmiraj@example.org,+918699192764,Male,20,77.0,1.6,0,Medium,No,Dental,5.83,61,26,0
STU_481097,Dominic Sarna,nparsa@example.org,+917930291734,Female,21,78.2,4.9,1,Medium,No,Dental,7.98,76,36,1
STU_928208,Samarth Dhawan,chackomohammed@example.net,+916771232550,Female,22,90.7,6.0,1,High,No,General,7.12,94,38,0
STU_787031,Janani Sandal,wwali@example.net,+918285745421,Male,22,93.6,2.7,1,Medium,No,General,8.58,92,12,0
STU_862322,Indali Basu,panini58@example.net,+916582616041,Male,21,84.5,2.7,0,High,No,General,7.86,92,26,0
STU_132380,Isaac Mukhopadhyay,agatecharvi@example.org,+918896429870,Male,21,71.7,6.3,0,Medium,No,Dental,7.72,36,41,0
STU_401265,Ekavir Kapadia,arjun76@example.org,+919310329008,Male,20,86.8,11.0,0,Medium,No,General,6.78,73,12,0
STU_893211,Hiral Bal,anvi77@example.net,+918226894481,Male,19,92.6,3.4,0,High,No,General,8.49,52,10,0
STU_215684,Tanay Shan,xsant@example.net,+919347276601,Male,19,96.3,1.7,0,Medium,Yes,Dental,7.33,79,39,0
STU_487627,Pushti Sarma,mbora@example.com,+916956678516,Male,23,87.4,1.3,0,High,No,General,7.56,70,18,1
STU_333531,Anvi Pradhan,nathkabir@example.net,+916222646963,Male,20,86.8,3.3,0,Low,No,Dental,7.04,65,10,0
STU_773786,Vamakshi Chanda,saxenaarin@example.org,+918748026023,Female,23,90.7,7.3,0,High,No,General,7.89,35,45,0
STU_459635,Mitali Om,choudharyvaishnavi@example.com,+918912303906,Female,20,60.6,4.5,0,Medium,No,Dental,6.59,43,40,1
STU_271452,Harinakshi Minhas,dmann@example.com,+917974076924,Female,21,84.1,6.6,1,Medium,Yes,General,6.18,95,5,0
STU_469942,Janya Narayan,bbahri@example.com,+918266094935,Female,20,88.3,2.4,1,Medium,No,Dental,7.22,81,14,0
STU_333208,Radhika Mukherjee,ychaudhry@example.org,+916342069264,Male,19,72.2,2.5,0,Medium,Yes,Dental,8.12,64,6,0
STU_665439,Indrajit Jayaraman,naiduaadhya@example.org,+916847400938,Male,22,93.9,8.5,2,High,No,Dental,8.66,75,1,0
STU_452077,Yauvani Krishnamurthy,pkari@example.com,+916153037824,Female,20,63.6,2.3,0,Medium,No,General,7.54,88,3,0
STU_329487,Brijesh Rau,muttishivansh@example.com,+917859855230,Female,21,71.4,3.1,0,Low,No,Dental,5.76,42,13,0
STU_414061,Zayyan Subramaniam,wahab81@example.net,+919473872967,Female,21,79.1,5.3,0,High,No,General,7.05,37,44,0
STU_575015,Ekiya Kuruvilla,vanya08@example.net,+916817460786,Female,20,90.8,4.9,0,High,No,Dental,8.41,87,34,0
STU_327154,Idika Halder,dlal@example.org,+919086693732,Female,23,97.8,0.9,2,Low,No,Dental,8.4,57,2,1
STU_571587,Vanya Dass,minhasidika@example.net,+917389258998,Male,22,91.9,7.1,0,Medium,No,General,6.71,45,32,0
STU_979801,Jagdish Mani,wagleurvi@example.com,+917725483668,Female,23,85.5,6.9,0,Low,No,Dental,6.26,96,6,0
STU_398266,Yashodhara Wagle,jatinvenkataraman@example.org,+917339097490,Female,22,84.6,2.2,0,Medium,Yes,General,9.11,55,4,1
STU_915367,Akshay Thakkar,schoudhury@example.net,+917952974827,Male,18,96.4,3.0,1,High,Yes,Dental,7.63,40,2,0
STU_269804,Avni Om,magarurishilla@example.net,+916098000436,Female,21,71.8,11.5,1,High,No,General,7.83,87,28,0
STU_610281,Yasti Mukhopadhyay,thamanlibni@example.net,+916121707075,Female,20,92.3,0.7,0,Medium,No,Dental,5.0,39,12,1
STU_599762,Harrison Kale,zmody@example.net,+916079141225,Female,18,89.3,3.5,1,Medium,No,Dental,8.16,51,45,1
STU_378777,Abdul Char,zayyan82@example.com,+918208705720,Female,21,97.3,2.0,0,Medium,No,Dental,8.45,62,8,0
STU_955770,Bhavani Rajagopal,cheemaaahana@example.org,+917839037155,Male,18,81.8,0.7,0,High,No,Dental,6.52,75,21,0
STU_529715,Mohini Sharma,nandinibath@example.net,+917355947975,Female,21,77.9,3.7,0,Medium,Yes,General,5.91,95,49,0
STU_515856,Saanvi Chandra,nandinidugar@example.org,+918575205574,Female,19,73.4,3.1,1,High,No,General,9.79,65,8,0
STU_344041,Aarna Baria,ravalhritik@example.com,+916240891125,Male,23,51.3,2.2,2,High,No,Dental,6.58,33,27,1
STU_142415,Radhika Bhakta,libniraghavan@example.com,+917511488420,Male,23,88.3,3.8,0,High,No,Dental,7.35,70,33,0
STU_618858,Janani Mand,xraman@example.com,+916231077802,Female,22,96.9,9.7,2,Medium,No,Dental,8.29,66,18,1
STU_497531,Daniel Gupta,xyohannan@example.com,+916831096113,Female,20,90.4,6.0,0,Low,No,Dental,6.5,75,23,0
STU_136028,Pahal Gopal,mmaster@example.com,+916590233568,Female,20,72.6,10.2,0,High,No,Dental,7.71,69,23,0
STU_280093,Vidhi Badami,nandini77@example.net,+919310308455,Female,18,93.4,4.5,2,Medium,No,Dental,7.84,72,37,1
STU_537868,Vedika Mohan,dayita78@example.org,+919716863973,Male,18,77.2,8.6,0,High,No,Dental,6.93,60,41,0
STU_514715,Champak Chaudhary,omkaarbuch@example.net,+918140446498,Male,19,74.2,7.0,0,Medium,Yes,General,9.13,71,36,1
STU_794352,Jason Vasa,bajajchandresh@example.com,+919780212323,Male,23,78.9,6.8,1,Medium,Yes,Dental,6.17,66,7,0
STU_801833,Jeet Deo,jguha@example.net,+916193950963,Male,19,70.7,3.8,1,Medium,No,General,6.41,48,29,1
STU_222933,Vincent Varty,urvigrover@example.net,+919451570056,Male,22,89.6,4.6,1,Medium,No,Dental,8.03,89,16,0
STU_516992,Harrison Gala,ravichaman@example.com,+918328363531,Male,18,85.8,3.5,0,High,No,Dental,7.03,99,29,1
STU_640112,Nandini Murty,sundaramnathaniel@example.net,+916686511940,Female,19,86.5,2.8,0,High,No,General,7.3,73,42,1
STU_984572,Henry Dass,dhritimunshi@example.net,+919574618702,Female,18,58.8,2.7,1,High,No,General,6.69,97,1,0
STU_703669,Azaan Nair,vivaan15@example.com,+916281286902,Male,18,74.6,3.7,0,Low,Yes,Dental,6.32,47,2,0
STU_727393,Ayushman Gopal,leela72@example.net,+919165392892,Male,20,55.0,1.8,0,Low,Yes,General,8.11,55,16,1
STU_738793,Sneha Dhillon,mohammed52@example.net,+919209511907,Female,23,95.2,4.4,0,High,Yes,Dental,5.97,66,13,0
STU_987289,Vrishti Pall,qasimpant@example.org,+917268850652,Male,23,82.8,8.3,0,Medium,Yes,Dental,6.45,90,10,0
STU_338447,Mugdha Kari,chahalishwar@example.net,+916223323545,Male,22,89.3,6.1,0,High,No,General,8.88,92,24,0
